date,price
2016年05月21日,3.95
2016年05月20日,3.88
2016年05月19日,3.83
2016年05月18日,4.00
2016年05月17日,3.98
2016年05月16日,4.01
2016年05月15日,4.06
2016年05月14日,4.01
2016年05月13日,3.93
2016年05月12日,3.86
2016年05月11日,3.88
2016年05月10日,3.82
2016年05月09日,4.06
2016年05月08日,3.94
2016年05月07日,3.95
2016年05月06日,3.82
2016年05月05日,3.71
2016年05月04日,3.75
2016年05月03日,3.74
2016年05月02日,3.68
2016年05月01日,3.71
2016年04月30日,3.66
2016年04月29日,3.81
2016年04月28日,3.79
2016年04月27日,3.89
2016年04月26日,4.05
2016年04月25日,3.81
2016年04月24日,3.63
2016年04月23日,3.33
2016年04月22日,3.32
2016年04月21日,3.35
2016年04月20日,3.28
2016年04月19日,3.29
2016年04月18日,3.24
2016年04月17日,3.26
2016年04月16日,3.27
2016年04月15日,3.28
2016年04月14日,3.24
2016年04月13日,3.24
2016年04月12日,3.26
2016年04月11日,3.24
2016年04月10日,3.23
2016年04月09日,3.22
2016年04月08日,3.22
2016年04月07日,3.25
2016年04月06日,3.26
2016年04月05日,3.25
2016年04月04日,3.25
2016年04月03日,3.26
2016年04月02日,3.26
2016年04月01日,3.24
2016年03月31日,3.26
2016年03月30日,3.22
2016年03月29日,3.23
2016年03月28日,3.26
2016年03月27日,3.30
2016年03月26日,3.23
2016年03月25日,3.23
2016年03月24日,3.22
2016年03月23日,3.24
2016年03月22日,3.23
2016年03月21日,3.20
2016年03月20日,3.21
2016年03月19日,3.18
2016年03月18日,3.17
2016年03月17日,3.31
2016年03月16日,3.31
2016年03月15日,3.31
2016年03月14日,3.30
2016年03月13日,3.31
2016年03月12日,3.29
2016年03月11日,3.38
2016年03月10日,3.29
2016年03月09日,3.28
2016年03月08日,3.25
2016年03月07日,3.27
2016年03月06日,3.22
2016年03月05日,3.19
2016年03月04日,3.25
2016年03月03日,3.32
2016年03月02日,3.37
2016年03月01日,3.43
2016年02月29日,3.45
2016年02月28日,3.44
2016年02月27日,3.41
2016年02月26日,3.42
2016年02月25日,3.37
2016年02月24日,3.37
2016年02月23日,3.40
2016年02月22日,3.48
2016年02月21日,3.46
2016年02月20日,3.46
2016年02月19日,3.25
2016年02月18日,3.25
2016年02月17日,3.24
2016年02月16日,3.21
2016年02月15日,3.18
2016年02月14日,3.21
2016年02月13日,3.13
2016年02月12日,3.11
2016年02月11日,3.08
2016年02月10日,3.10
2016年02月09日,3.08
2016年02月08日,3.06
2016年02月07日,3.09
2016年02月06日,3.10
2016年02月05日,3.14
2016年02月04日,3.16
2016年02月03日,3.05
2016年02月02日,3.08
2016年02月01日,3.08
2016年01月31日,3.05
2016年01月30日,3.08
2016年01月29日,3.11
2016年01月28日,3.12
2016年01月27日,3.29
2016年01月26日,3.15
2016年01月25日,3.13
2016年01月24日,3.18
2016年01月23日,3.10
2016年01月22日,3.08
2016年01月21日,3.22
2016年01月20日,3.39
2016年01月19日,3.02
2016年01月18日,3.05
2016年01月17日,3.03
2016年01月16日,3.09
2016年01月15日,3.00
2016年01月14日,3.47
2016年01月13日,3.48
2016年01月12日,3.49
2016年01月11日,3.56
2016年01月10日,3.54
2016年01月09日,3.56
2016年01月08日,3.57
2016年01月07日,3.60
2016年01月06日,3.45
2016年01月05日,3.47
2016年01月04日,3.50
2016年01月03日,3.48
2016年01月02日,3.50
2016年01月01日,3.51
2015年12月31日,3.48
2015年12月30日,3.46
2015年12月29日,3.50
2015年12月28日,3.47
2015年12月27日,3.48
2015年12月26日,3.42
2015年12月25日,3.62
2015年12月24日,3.64
2015年12月23日,3.58
2015年12月22日,3.42
2015年12月21日,3.46
2015年12月20日,3.54
2015年12月19日,3.72
2015年12月18日,3.76
2015年12月17日,3.74
2015年12月16日,3.70
2015年12月15日,3.83
2015年12月14日,3.61
2015年12月13日,3.63
2015年12月12日,3.61
2015年12月11日,3.84
2015年12月10日,3.66
2015年12月09日,3.67
2015年12月08日,3.69
2015年12月07日,3.65
2015年12月06日,3.47
2015年12月05日,3.52
2015年12月04日,3.36
2015年12月03日,3.38
2015年12月02日,3.34
2015年12月01日,3.43
2015年11月30日,3.62
2015年11月29日,3.67
2015年11月28日,3.52
2015年11月27日,3.58
2015年11月26日,3.61
2015年11月25日,3.34
2015年11月24日,3.11
2015年11月23日,3.12
2015年11月22日,3.14
2015年11月21日,3.15
2015年11月20日,3.12
2015年11月19日,3.13
2015年11月18日,3.19
2015年11月17日,3.20
2015年11月16日,3.19
2015年11月15日,3.07
2015年11月14日,3.19
2015年11月13日,3.23
2015年11月12日,3.28
2015年11月11日,2.97
2015年11月10日,3.12
2015年11月09日,3.40
2015年11月08日,3.42
2015年11月07日,3.60
2015年11月06日,3.55
2015年11月05日,3.96
2015年11月04日,4.23
2015年11月03日,4.59
2015年11月02日,4.16
2015年11月01日,3.96
2015年10月31日,3.80
2015年10月30日,4.06
2015年10月29日,3.78
2015年10月28日,3.10
2015年10月27日,3.09
2015年10月26日,3.10
2015年10月25日,3.07
2015年10月24日,3.10
2015年10月23日,3.11
2015年10月22日,3.11
2015年10月21日,3.08
2015年10月20日,3.09
2015年10月19日,3.05
2015年10月18日,3.02
2015年10月17日,3.07
2015年10月16日,3.11
2015年10月15日,3.10
2015年10月14日,3.14
2015年10月13日,3.18
2015年10月12日,3.14
2015年10月11日,3.15
2015年10月10日,3.11
2015年10月09日,3.11
2015年10月08日,3.06
2015年10月07日,3.06
2015年10月06日,3.15
2015年10月05日,3.02
2015年10月04日,3.01
2015年10月03日,3.03
2015年10月02日,2.99
2015年10月01日,3.00
2015年09月30日,3.01
2015年09月29日,2.97
2015年09月28日,3.07
2015年09月27日,2.87
2015年09月26日,2.89
2015年09月25日,2.89
2015年09月24日,2.93
2015年09月23日,2.87
2015年09月22日,2.84
2015年09月21日,2.80
2015年09月20日,2.85
2015年09月19日,2.87
2015年09月18日,2.96
2015年09月17日,2.91
2015年09月16日,2.80
2015年09月15日,2.82
2015年09月14日,2.84
2015年09月13日,2.82
2015年09月12日,2.83
2015年09月11日,2.96
2015年09月10日,2.95
2015年09月09日,2.92
2015年09月08日,3.05
2015年09月07日,3.05
2015年09月06日,3.05
2015年09月05日,2.92
2015年09月04日,2.70
2015年09月03日,2.63
2015年09月02日,2.80
2015年09月01日,2.82
2015年08月31日,2.84
2015年08月30日,2.85
2015年08月29日,2.88
2015年08月28日,2.91
2015年08月27日,2.87
2015年08月26日,2.95
2015年08月25日,2.94
2015年08月24日,2.99
2015年08月23日,3.39
2015年08月22日,3.51
2015年08月21日,3.57
2015年08月20日,3.61
2015年08月19日,3.48
2015年08月18日,3.47
2015年08月17日,3.98
2015年08月16日,3.95
2015年08月15日,3.93
2015年08月14日,4.03
2015年08月13日,3.88
2015年08月12日,3.99
2015年08月11日,4.16
2015年08月10日,3.95
2015年08月09日,3.90
2015年08月08日,3.85
2015年08月07日,4.21
2015年08月06日,4.06
2015年08月05日,4.35
2015年08月04日,4.38
2015年08月03日,4.16
2015年08月02日,4.17
2015年08月01日,4.15
2015年07月31日,4.64
2015年07月30日,4.58
2015年07月29日,4.80
2015年07月28日,5.06
2015年07月27日,4.67
2015年07月26日,4.66
2015年07月25日,4.63
2015年07月24日,4.60
2015年07月23日,3.78
2015年07月22日,3.82
2015年07月21日,3.77
2015年07月20日,3.94
2015年07月19日,3.77
2015年07月18日,4.00
2015年07月17日,3.79
2015年07月16日,3.69
2015年07月15日,4.21
2015年07月14日,4.65
2015年07月13日,4.68
2015年07月12日,5.29
2015年07月11日,4.37
2015年07月10日,4.51
2015年07月09日,7.54
2015年07月08日,6.36
2015年07月07日,5.23
2015年07月06日,5.42
2015年07月05日,4.95
2015年07月04日,4.11
2015年07月03日,4.12
2015年07月02日,4.07
2015年07月01日,3.92
2015年06月30日,4.09
2015年06月29日,3.74
2015年06月28日,3.31
2015年06月27日,3.10
2015年06月26日,2.86
2015年06月25日,2.85
2015年06月24日,2.78
2015年06月23日,2.97
2015年06月22日,3.03
2015年06月21日,3.02
2015年06月20日,3.04
2015年06月19日,2.81
2015年06月18日,3.10
2015年06月17日,2.89
2015年06月16日,2.88
2015年06月15日,2.02
2015年06月14日,2.00
2015年06月13日,1.86
2015年06月12日,1.80
2015年06月11日,1.79
2015年06月10日,1.76
2015年06月09日,1.80
2015年06月08日,1.79
2015年06月07日,1.73
2015年06月06日,1.76
2015年06月05日,1.76
2015年06月04日,1.67
2015年06月03日,1.69
2015年06月02日,1.67
2015年06月01日,1.62
2015年05月31日,1.64
2015年05月30日,1.81
2015年05月29日,1.83
2015年05月28日,1.84
2015年05月27日,1.85
2015年05月26日,1.82
2015年05月25日,1.80
2015年05月24日,1.83
2015年05月23日,1.79
2015年05月22日,1.83
2015年05月21日,1.48
2015年05月20日,1.46
2015年05月19日,1.45
2015年05月18日,1.45
2015年05月17日,1.45
2015年05月16日,1.45
2015年05月15日,1.45
2015年05月14日,1.45
2015年05月13日,1.45
2015年05月12日,1.45
2015年05月11日,1.44
2015年05月10日,1.44
2015年05月09日,1.45
2015年05月08日,1.48
2015年05月07日,1.46
2015年05月06日,1.39
2015年05月05日,1.41
2015年05月04日,1.41
2015年05月03日,1.43
2015年05月02日,1.42
2015年05月01日,1.41
2015年04月30日,1.44
2015年04月29日,1.36
2015年04月28日,1.36
2015年04月27日,1.38
2015年04月26日,1.32
2015年04月25日,1.40
2015年04月24日,1.42
2015年04月23日,1.46
2015年04月22日,1.45
2015年04月21日,1.42
2015年04月20日,1.41
2015年04月19日,1.39
2015年04月18日,1.41
2015年04月17日,1.41
2015年04月16日,1.42
2015年04月15日,1.38
2015年04月14日,1.38
2015年04月13日,1.38
2015年04月12日,1.46
2015年04月11日,1.46
2015年04月10日,1.53
2015年04月09日,1.59
2015年04月08日,1.63
2015年04月07日,1.67
2015年04月06日,1.69
2015年04月05日,1.70
2015年04月04日,1.69
2015年04月03日,1.70
2015年04月02日,1.68
2015年04月01日,1.66
2015年03月31日,1.65
2015年03月30日,1.67
2015年03月29日,1.66
2015年03月28日,1.70
2015年03月27日,1.69
2015年03月26日,1.70
2015年03月25日,1.67
2015年03月24日,1.65
2015年03月23日,1.78
2015年03月22日,1.80
2015年03月21日,1.75
2015年03月20日,1.77
2015年03月19日,1.76
2015年03月18日,1.74
2015年03月17日,1.98
